n_corner,n_h_corner,n_contour,a_rect,a_hull,a_approx,l_perimeters,wide/length,perim/a_rect,perim/a_hull,perim/a_appx,corner/a_rect,corner/a_hull,corner/a_appx,corner/l_perim,h_corner/a_rect,h_corner/a_hull,h_corner/a_appx,h_corner/l_perim,extent,solidity,labels
33,40,3,65025.0,64592.0,64552.0,1010.0416301488876,1.0,0.01553312772239735,0.015637255854422955,0.0156469455655733,0.0005074971164936563,0.0005108991825613079,0.0005112157640351964,0.03267192065651349,0.0006151480199923107,0.0006192717364379489,0.0006196554715578138,0.0396023280685012,0.992725874663591,0.9993807282635621,0
35,48,3,65025.0,63972.5,63781.5,1001.2548332214355,1.0,0.015397998204097433,0.015651331950782534,0.0156982014098357,0.0005382545174932718,0.000547110086365235,0.0005487484615444917,0.034956135879405506,0.0007381776239907728,0.0007503224041580367,0.0007525693186895886,0.047939843491756125,0.980876585928489,0.9970143421001212,0
36,112,2,65024.98443603609,64921.5,64785.5,1014.7279218435287,1.0,0.015605200533983956,0.01563007511908272,0.015662886322456857,0.0005536333505071816,0.0005545158383586332,0.0005556798975079301,0.03547749029572009,0.0017224148682445652,0.0017251603860046363,0.0017287819033580045,0.11037441425335137,0.996317039702306,0.997905162388423,0
64,256,8,65025.0,62133.0,51770.0,1552.8427076339722,1.0,0.02388070292401341,0.02499223774216555,0.02999503008757914,0.0009842368319876971,0.0010300484444659037,0.0012362372030133282,0.04121473455448376,0.003936947327950789,0.004120193777863615,0.004944948812053313,0.16485893821793504,0.796155324875048,0.8332126245312474,0
88,551,2,22158.909874109086,18093.0,13400.5,1119.0235087871552,4.22191263359259,0.050499935021381386,0.06184842252733959,0.08350610117437074,0.003971314496062866,0.004863759464986459,0.006566919144808029,0.07863999219764213,0.024865844174211813,0.03045376665008567,0.04111786873624119,0.49239358751023654,0.6047454534601187,0.7406455535289891,0
42,107,6,65025.0,62393.0,51392.5,1440.4163014888763,1.0,0.022151730895638235,0.023086184371465972,0.02802775310578151,0.0006459054209919262,0.0006731524369720962,0.0008172398696307827,0.029158237071176568,0.001645520953479431,0.0017149359703812928,0.0020820158583450894,0.07428408015752126,0.7903498654363706,0.8236901575497251,0
48,285,13,8571.818774026819,7112.0,5884.5,458.43354642391205,1.8881131518714125,0.053481479078045395,0.06445916007085377,0.0779052674694387,0.005599745079240732,0.006749156355455568,0.008157022686719348,0.10470437945571844,0.03324848640799184,0.040073115860517435,0.04843232220239613,0.6216822530183282,0.6864937483081684,0.8274043869516311,0
50,205,3,65024.98443603609,63955.5,54957.0,1538.7838325500488,1.0,0.02366450135891571,0.024060226760013584,0.027999778600543132,0.0007689352090377523,0.0007817935908561421,0.0009098022089997635,0.032493192963394195,0.0031526343570547847,0.003205353722510183,0.0037301890568990303,0.1332220911499162,0.8451674456617551,0.8593006074536201,0
47,179,2,65024.98443603609,64653.0,56106.5,1769.0437180995941,1.0,0.02720560002347668,0.027362128874137227,0.03153010289537922,0.0007227990964954872,0.0007269577591140396,0.0008376926024613904,0.026568026283991464,0.002752788048355153,0.002768626359179002,0.0031903611880976356,0.10118461074115898,0.862845266117533,0.8678096917389757,0
54,139,6,65024.98443603609,61652.0,53380.5,1502.8843377828598,1.0,0.023112413648652547,0.024376895117479723,0.028154182478299376,0.0008304500257607725,0.0008758839940310128,0.001011605361508416,0.03593090874821669,0.0021376398811249514,0.002254590280931681,0.0026039471342531447,0.09248882066670591,0.8209229185207948,0.8658356582106015,0
30,76,2,65025.0,65025.0,64927.5,1071.597979068756,1.0,0.01647978437629767,0.01647978437629767,0.016504531655596722,0.000461361014994233,0.000461361014994233,0.0004620538292711101,0.02799557351355842,0.0011687812379853903,0.0011687812379853903,0.0011705363674868123,0.07092211956768134,0.9985005767012688,0.9985005767012688,0
35,86,1,65025.0,65025.0,56953.0,1375.2375882863998,1.0,0.021149366986334486,0.021149366986334486,0.024146885823159443,0.0005382545174932718,0.0005382545174932718,0.0006145418151809386,0.025450147885800137,0.0013225682429834679,0.0013225682429834679,0.0015100170315874492,0.0625346490908232,0.8758631295655517,0.8758631295655517,0
38,130,1,65025.0,65025.0,57485.5,1441.4802289009094,1.0,0.02216809271666143,0.02216809271666143,0.025075544770436185,0.0005843906189926952,0.0005843906189926952,0.0006610362613180715,0.02636179063584798,0.0019992310649750095,0.0019992310649750095,0.0022614398413512973,0.090185073227901,0.8840522875816993,0.8840522875816993,0
55,224,3,65024.98443603609,63754.5,53318.0,1738.2152910232544,1.0,0.02673149876311167,0.027264197680528502,0.032600909468158114,0.0008458287299415275,0.0008626842026837322,0.0010315465696387712,0.031641650078697986,0.0034448297364891305,0.0035134774800210183,0.004201207847256086,0.12886781122960633,0.8199617495094975,0.8363017512489315,0
54,224,4,46665.0,41605.0,35534.5,885.8822498321533,0.7176470588235294,0.01898386906315554,0.0212926871729877,0.02493020163030726,0.0011571841851494697,0.0012979209229659896,0.0015196499176856294,0.060956182393575774,0.0048001714346940965,0.005383968273044105,0.00630373299188113,0.2528552751140921,0.761480767170256,0.85409205624324,0
52,225,1,65024.98443603609,64484.5,54120.5,1892.0731556415558,1.0,0.02909763334895919,0.02934151859193381,0.034960378334301344,0.0007996926173992624,0.0008063953353131373,0.0009608189133507636,0.02748308110865199,0.0034602084406698853,0.003489210585489536,0.004157389528921573,0.11891717787397496,0.8323031596145535,0.8392792066310508,0
50,264,2,18297.949064339045,14442.0,12087.5,682.991983294487,4.482074618391366,0.03732614955331651,0.04729206365423674,0.056503990344942044,0.002732546681827048,0.0034621243595069936,0.004136504653567736,0.0732073014368624,0.014427846480046814,0.018280016618196927,0.021840744570837643,0.38653455158663347,0.6605931603316889,0.8369685639108156,0
47,422,2,20991.58696843637,14946.0,12061.5,663.9554054737091,0.3425867262481783,0.03162959553615712,0.04442361872565965,0.05504749869201253,0.002238992224393073,0.0031446540880503146,0.0038966960991584794,0.07078788667511056,0.020103291887103764,0.028234979258664524,0.034987356464784646,0.6355848548275884,0.5745873343514266,0.8070052187876355,0
65,236,2,65025.0,64825.5,64439.0,1022.5269113779068,1.0,0.015725135123074305,0.015773529110888567,0.01586813748472054,0.0009996155324875047,0.0010026918419449137,0.00100870590791291,0.0635680090926988,0.0036293733179546326,0.0036405426876769172,0.0036623783733453342,0.2308007714750295,0.9909880815071126,0.9940378400475122,0
66,213,2,65025.0,63621.5,49804.0,1990.8254626989365,1.0,0.03061630853823816,0.031291708977294413,0.03997320421449957,0.0010149942329873126,0.0010373851606768152,0.0013251947634728134,0.03315207748575038,0.003275663206459054,0.003347924836729722,0.004276764918480443,0.10699079552219441,0.765920799692426,0.7828171294295168,0
33,162,3,29070.0,27575.5,26895.5,727.9827550649643,2.236842105263158,0.025042406434983292,0.026399621224092555,0.027067083901208912,0.0011351909184726522,0.0011967144748055338,0.0012269710546373928,0.04533074412876047,0.005572755417956657,0.0058747801490453486,0.00602331245003811,0.2225327439048241,0.9251977984176126,0.9753404290040072,0
55,173,1,65025.0,64783.0,52250.5,1490.457931637764,1.0,0.02292130613822013,0.023006929775369524,0.028525237684572664,0.0008458285274894271,0.0008489881604741984,0.0010526215060142965,0.03690141052123772,0.0026605151864667435,0.0026704536684006605,0.003310973100735878,0.11607170945771139,0.8035447904652057,0.8065464705246747,0
61,160,1,65025.0,63553.0,43977.5,1797.6955199241638,1.0,0.02764622099075992,0.02828655641628505,0.040877619690163465,0.0009381007304882737,0.0009598288043050682,0.0013870729350235916,0.033932331323033665,0.0024605920799692428,0.0025175837489969004,0.0036382240918651585,0.0890028362571375,0.676316801230296,0.6919814957594449,0
46,145,2,65025.0,65022.5,65022.0,1018.8284270763397,1.0,0.015668257240697266,0.01566885965744688,0.01566898014635569,0.0007074202229911573,0.0007074474220462148,0.0007074528621082095,0.045149898429908325,0.002229911572472126,0.0022299973086239377,0.002230014456645443,0.14232033200731972,0.9999538638985006,0.9999923103541082,0
53,213,2,65024.98443603609,64917.0,64903.0,1012.3847759962082,1.0,0.015569165987145648,0.01559506409717344,0.015598428054114728,0.0008150713215800175,0.0008164271300275737,0.0008166032386792598,0.0523516367063569,0.003275663990500825,0.003281112805582513,0.0032818205629940064,0.2103943135557362,0.9981240374435447,0.9997843400033889,0
60,206,2,65024.98443603609,64895.0,64873.5,1012.3847759962082,1.0,0.015569165987145648,0.015600350966888176,0.015605521144939122,0.0009227222508453028,0.0009245704599738038,0.0009248768757659137,0.059266003818517245,0.0031680130612355395,0.0031743585792433932,0.0031754106067963038,0.20347994644357587,0.9976703656702125,0.999668695585176,0
56,87,2,65024.98443603609,64525.5,53520.5,1717.2518688440323,1.0,0.026409108494801135,0.02661353835063707,0.032085871186630026,0.0008612074341222826,0.0008678739413100247,0.0010463280425257611,0.03261024257186943,0.001337947263725689,0.0013483041588209313,0.0016255453517810931,0.05066234113844001,0.8230759371061005,0.8294472727836282,0
45,184,2,65024.98443603609,64939.0,64935.0,1012.9705624580383,1.0,0.015578174623855225,0.015598801374490497,0.015599762261616051,0.0006920416881339771,0.0006929580067447913,0.000693000693000693,0.044423798348892395,0.0028296815692589283,0.0028334282942453688,0.0028336028336028336,0.18164397547102668,0.9986161559773289,0.9999384037327338,0
71,950,2,23913.438782884972,19207.5,14916.5,905.7442903518677,3.920757839034525,0.037875953290336294,0.047155761569796575,0.060720966067902504,0.002969041828096059,0.003696472732005727,0.004759829718767808,0.07838857032421104,0.039726616009736,0.04945984641416114,0.06368786243421715,1.048861152225359,0.6237705975886602,0.776597683196668,0
62,1068,5,13420.0,10775.0,9344.0,565.1787132024765,0.2772727272727273,0.04211465821180898,0.052452780807654434,0.06048573557389517,0.004619970193740686,0.0057540603248259865,0.006635273972602739,0.10969981450413963,0.07958271236959762,0.0991183294663573,0.11429794520547945,1.889667772426147,0.696274217585693,0.8671925754060325,0
86,516,12,65025.0,65025.0,53390.5,1696.8010774850845,1.0,0.026094595578394227,0.026094595578394227,0.03178095499171359,0.0013225682429834679,0.0013225682429834679,0.0016107734522059168,0.050683607607949537,0.007935409457900807,0.007935409457900807,0.0096646407132355,0.3041016456476972,0.8210765090349865,0.8210765090349865,0
62,218,1,65025.0,65025.0,47589.0,1999.4183894395828,1.0,0.03074845658499935,0.03074845658499935,0.04201429719976429,0.0009534794309880815,0.0009534794309880815,0.0013028220807329424,0.031009017586048102,0.003352556708958093,0.003352556708958093,0.004580890541931959,0.10903170699610462,0.7318569780853518,0.7318569780853518,0
54,246,1,65025.0,65025.0,50622.0,1950.180801153183,1.0,0.029991246461409965,0.029991246461409965,0.038524372825119176,0.0008304498269896194,0.0008304498269896194,0.0010667298802892024,0.02768974034000779,0.0037831603229527104,0.0037831603229527104,0.004859547232428588,0.12614215043781327,0.7785005767012687,0.7785005767012687,0
75,181,1,65025.0,65025.0,46060.0,2142.999123573303,1.0,0.032956541692784364,0.032956541692784364,0.046526251054565856,0.0011534025374855825,0.0011534025374855825,0.001628310898827616,0.03499768113527862,0.0027835447904652057,0.0027835447904652057,0.003929656969170647,0.08446107047313905,0.7083429450211457,0.7083429450211457,0
57,221,2,65025.0,64983.0,64954.0,1016.9705624580383,1.0,0.01563968569716322,0.01564979398393485,0.01565678114447206,0.0008765859284890426,0.0008771524860348092,0.0008775441081380669,0.05604881999949915,0.0033986928104575162,0.0034008894633981196,0.0034024078578686456,0.21731209157700548,0.9989081122645137,0.9995537294369297,0
53,141,2,65025.0,64345.0,64016.5,1011.9411249160767,1.0,0.015562339483522902,0.015726802780574662,0.015807504704507067,0.0008150711264898116,0.0008236848239956485,0.0008279115540524709,0.052374588496337124,0.002168396770472895,0.00219131245629031,0.002202557153233932,0.13933616939591575,0.9844905805459438,0.9948947082135364,0
81,145,4,39020.77138917404,29747.5,27752.0,783.4356343746185,1.6468469041806575,0.020077399971441253,0.02633618402805676,0.028229880166280575,0.0020758174971003446,0.0027229178922598537,0.0029187085615451137,0.10339075278935794,0.003715969593574691,0.0048743591898478865,0.0052248486595560684,0.18508221178341855,0.7112109528336885,0.9329187326666106,0
60,63,1,65025.0,65025.0,40391.5,1613.9381605386734,1.0,0.024820271596134924,0.024820271596134924,0.03995737124243154,0.000922722029988466,0.000922722029988466,0.0014854610499733854,0.037176145571757344,0.0009688581314878892,0.0009688581314878892,0.0015597341024720548,0.039034952850345216,0.6211687812379854,0.6211687812379854,0
64,175,3,65025.0,65025.0,40909.0,2031.7960251569748,1.0,0.031246382547589,0.031246382547589,0.04966623542880478,0.0009842368319876971,0.0009842368319876971,0.00156444792099538,0.0314992249259152,0.002691272587466359,0.002691272587466359,0.004277787283971742,0.08613069315679936,0.6291272587466359,0.6291272587466359,0
73,238,1,65025.0,65025.0,47425.5,1866.967598080635,1.0,0.02871153553372757,0.02871153553372757,0.039366323983524375,0.0011226451364859669,0.0011226451364859669,0.0015392563072608619,0.03910083928347165,0.0036601307189542483,0.0036601307189542483,0.005018397275727193,0.12747944862282537,0.7293425605536332,0.7293425605536332,0
52,795,2,13724.403129787126,9947.0,7799.5,588.6518018245697,4.519333817017663,0.04289088540010702,0.05917882797070169,0.07547301773505606,0.003788871509256414,0.005227706846285312,0.006667094044490032,0.08833745151008145,0.057926016343439406,0.07992359505378506,0.10192961087249183,1.3505437298175913,0.5682942949316423,0.7841057605308133,0
55,178,3,65025.0,63840.5,62792.5,1032.710676908493,1.0,0.01588174820312946,0.016176418995911577,0.016446401670716933,0.0008458285274894271,0.0008615220745451555,0.0008759007843293387,0.05325789810234863,0.002737408688965782,0.0027881987139825033,0.00283473344746586,0.172361924767601,0.9656670511341792,0.9835840884704851,0
76,530,7,65025.0,65025.0,64922.0,1077.012192606926,1.0,0.01656304794474319,0.01656304794474319,0.016589325538444995,0.0011687812379853903,0.0011687812379853903,0.001170635531869012,0.07056558924931085,0.008150711264898115,0.008150711264898115,0.008163642524876004,0.49210213555440463,0.9984159938485198,0.9984159938485198,0
55,88,2,65024.98443603609,64862.5,64784.5,1013.798989534378,1.0,0.015590914758797581,0.0156299709313452,0.015648789286548143,0.0008458287299415275,0.0008479475814222394,0.0008489685032685287,0.05425138569654783,0.001353325967906444,0.001356716130275583,0.001358349605229646,0.08680221711447653,0.9963016609981253,0.9987974561572557,0
56,130,3,27233.25961063616,23691.0,22564.5,747.7615352869034,0.4260869575714061,0.027457658245025482,0.03156310562183544,0.033138847981869904,0.0020563091161562154,0.0023637668312861426,0.002481774468745153,0.0748901853831165,0.0047735747339340715,0.00548731585834283,0.005761262159586962,0.173852216067949,0.8285640544911951,0.95245029758136,0
71,136,2,37513.35979628563,26943.0,19820.0,1084.7320977449417,0.595841111242466,0.028915887663369094,0.04026025675481356,0.0547291673937912,0.0018926590522832891,0.0026351928144601566,0.003582240161453078,0.06545394954901995,0.003625375086063765,0.005047693278402553,0.0068617558022199794,0.12537657941784106,0.5283451044542928,0.7356270645436662,0
48,137,1,65025.0,65025.0,49291.5,1985.7716399431229,1.0,0.030538587311697393,0.030538587311697393,0.04028628952138042,0.0007381776239907728,0.0007381776239907728,0.0009737987279754116,0.02417196370141273,0.002106881968473664,0.002106881968473664,0.0027793838694298205,0.06899081306444885,0.7580392156862745,0.7580392156862745,0
53,103,1,65025.0,65025.0,48774.5,1955.3523740768433,1.0,0.03007077853251585,0.03007077853251585,0.04008964467245883,0.0008150711264898116,0.0008150711264898116,0.0010866333842479165,0.027105088935707684,0.0015840061514802,0.0015840061514802,0.002111759218444064,0.05267592755429984,0.7500884275278739,0.7500884275278739,0
27,80,2,14947.17532354407,10713.0,10057.0,475.50461411476135,0.5234068027702282,0.03181233937664258,0.04438575694154404,0.047280959939819164,0.0018063613636397843,0.002520302436292355,0.0026846972258128664,0.05678178339082036,0.0053521818181919536,0.00746756277419957,0.007954658446852938,0.16824232115798624,0.672836156819456,0.9387659852515635,0
54,194,1,65025.0,65025.0,52875.5,1765.778780221939,1.0,0.02715538300994908,0.02715538300994908,0.03339502756894855,0.0008304498269896194,0.0008304498269896194,0.0010212669383741053,0.030581407254884323,0.002983467896962707,0.002983467896962707,0.003668996037862526,0.10986653717495479,0.8131564782775855,0.8131564782775855,0
53,218,2,65025.0,65025.0,51012.5,1939.4600195884705,1.0,0.02982637477260239,0.02982637477260239,0.03801930937688744,0.0008150711264898116,0.0008150711264898116,0.001038961038961039,0.027327193891445077,0.003352556708958093,0.003352556708958093,0.0042734623866699335,0.11240242015726466,0.7845059592464437,0.7845059592464437,0
51,292,2,34425.0,33291.0,29003.5,822.5096664428711,0.5294117647058824,0.023892800768129878,0.024706667460961555,0.028358979655657802,0.0014814814814814814,0.0015319455708750112,0.0017584084679435241,0.06200535030860005,0.008482207697893972,0.008771139346970653,0.010067750443911942,0.3550110252962983,0.8425127087872186,0.8712114385269292,0
72,270,1,65025.0,62497.5,46574.5,1867.5777697563171,1.0,0.02872091918118135,0.029882439613685623,0.040098718606883965,0.0011072664359861593,0.0011520460818432738,0.001545910315730711,0.03855261139106116,0.004152249134948097,0.004320172806912276,0.005797163683990166,0.14457229271647937,0.7162552864282968,0.7452218088723549,0
70,288,1,65025.0,62561.0,50522.0,1592.6833273172379,1.0,0.024493399881849103,0.02545808614499829,0.03152455024182015,0.0010765090349865436,0.0011189079458448555,0.0013855350144491509,0.04395098435412772,0.004429065743944637,0.004603506977190262,0.005700486916590792,0.18082690705698262,0.776962706651288,0.8075638177139112,0
74,419,33,7219.103337221779,5362.5,3644.5,407.4213538169861,0.3322135153252382,0.05643655933228119,0.0759760100358016,0.11179074051776268,0.010250580514404768,0.0137995337995338,0.02030456852791878,0.18163014605572403,0.05804044912885943,0.07813519813519813,0.1149677596378104,1.0284193405047077,0.5048410903344348,0.6796270396270396,0
44,181,1,65025.0,65014.0,53156.5,1569.0853482484818,1.0,0.02413049362934997,0.02413457637198883,0.029518221633261815,0.0006766628219915417,0.0006767773095025687,0.0008277444903257362,0.028041814327764737,0.0027835447904652057,0.0027840157504537485,0.0034050398352035967,0.11535382712103222,0.8174778931180315,0.8176162057403021,0
45,206,3,65024.98443603609,64511.5,53989.0,1648.5411919355392,1.0,0.025352427320565984,0.02555422199042867,0.03053476063523198,0.0006920416881339771,0.0006975500492160312,0.0008335031210061309,0.027296861140100392,0.0031680130612355395,0.003193229114188943,0.003815592065050288,0.12495896433023734,0.8302808600147842,0.8368895468249847,0
44,146,1,65025.0,64523.0,55126.0,1529.7716399431229,1.0,0.02352589988378505,0.02370893541749644,0.027750456045117056,0.0006766628219915417,0.0006819273747345907,0.0007981714617421906,0.02876246287428621,0.0022452902729719337,0.0022627590161647783,0.0026484780321445415,0.09543908135558606,0.847766243752403,0.8543620104458876,0
47,205,1,65024.98443603609,64606.0,54930.5,1527.9726504087448,1.0,0.023498239386920333,0.02365063075269704,0.027816470820559522,0.0007227990964954872,0.0007274866111506671,0.0008556266555010422,0.030759712870140135,0.0031526343570547847,0.0031730798996997185,0.0037319886037811417,0.13416470507188782,0.8447599100009651,0.8502383679534409,0
30,63,1,65024.98443603609,64298.0,53473.5,1506.2396762371063,1.0,0.023164014406166715,0.023425918010468543,0.028167964996439476,0.0004613611254226514,0.0004665774985225046,0.0005610255547140173,0.019917148959285227,0.0009688583633875679,0.0009798127468972596,0.0011781536648994362,0.04182601281449898,0.822353138009605,0.8316510622414383,0
40,121,1,65025.0,65025.0,54592.0,1589.6051193475723,1.0,0.024446061043407494,0.024446061043407494,0.029117913235411276,0.0006151480199923107,0.0006151480199923107,0.0007327080890973036,0.025163482120903934,0.0018608227604767398,0.0018608227604767398,0.0022164419695193437,0.0761195334157344,0.8395540176855055,0.8395540176855055,0
35,223,1,65025.0,65025.0,54705.0,1702.9087229967117,1.0,0.026188523229476537,0.026188523229476537,0.031128941102215733,0.0005382545174932718,0.0005382545174932718,0.0006397952655150352,0.02055306871551423,0.003429450211457132,0.003429450211457132,0.004076409834567224,0.13095240924456208,0.8412918108419839,0.8412918108419839,0
69,398,8,22066.832434147596,17335.0,13395.5,1151.3351291418076,0.33461647197905414,0.05217491602284339,0.06641679429719109,0.0859493956285176,0.003126864728134931,0.003980386501297952,0.005150983539248255,0.059930421867203716,0.018036118286923225,0.022959330833573696,0.029711470269866747,0.34568562178474027,0.6070422676192966,0.7727430054802423,0
33,150,1,65025.0,65025.0,57631.0,1557.4802289009094,1.0,0.02395202197463913,0.02395202197463913,0.027025042579530277,0.0005074971164936563,0.0005074971164936563,0.0005726084919574535,0.021188069927081905,0.002306805074971165,0.002306805074971165,0.0026027658725338793,0.0963094087594632,0.8862898885044214,0.8862898885044214,0
39,399,1,65025.0,65025.0,56427.0,1576.9777027368546,1.0,0.024251867785264968,0.024251867785264968,0.02794721857863885,0.0005997693194925029,0.0005997693194925029,0.0006911584879578925,0.024730850621613266,0.006136101499423298,0.006136101499423298,0.0070710829921845925,0.2530156255903511,0.8677739331026528,0.8677739331026528,0
100,954,7,13223.996490478748,10852.0,7582.0,903.8477599620819,0.2456896546054254,0.06834906229843984,0.08328858827516421,0.11920967554234792,0.007562010476333671,0.009214891264283081,0.013189132155104194,0.11063810127072195,0.07214157994422322,0.0879100626612606,0.12582432075969402,1.0554874861226873,0.573351634315619,0.6986730556579432,0
34,531,3,6126.510890356789,4917.5,4668.5,305.37972366809845,0.5088022439097717,0.049845618351673913,0.06210060471135708,0.06541281432325124,0.005549651442473801,0.006914082358922217,0.007282853164828103,0.11133679601122717,0.0866724975280467,0.1079816980172852,0.11374103030952126,1.7388187847635774,0.7620161105643805,0.9493645144890697,0
28,174,2,11356.65511188237,8758.5,8051.5,421.0365778207779,2.1860829886446442,0.03707399526294067,0.04807176774799085,0.05229293644920548,0.002465514689329946,0.003196894445395901,0.0034776128671676087,0.06650253558710693,0.015321412712264662,0.0198664154821031,0.021610879960255854,0.4132657568627359,0.7089675543264307,0.9192784152537535,0
50,660,13,13974.947919908445,11452.0,7164.0,636.5929267406464,0.3132835529539292,0.04555243643046198,0.0555879258418308,0.08885998419048664,0.003577830864669696,0.004366049598323437,0.006979341150195421,0.07854312842588408,0.04722736741363998,0.05763185469786937,0.09212730318257957,1.0367692952216698,0.512631606289874,0.6255675864477821,0
74,897,2,65025.0,65025.0,50169.5,1673.6122596263885,1.0,0.025737981693600746,0.025737981693600746,0.03335915764810071,0.0011380238369857747,0.0011380238369857747,0.0014749997508446367,0.04421573729181424,0.013794694348327566,0.013794694348327566,0.01787938887172485,0.5359664371723969,0.7715417147251057,0.7715417147251057,0
46,417,2,21178.651126362383,15945.5,13175.0,778.3473217487335,4.743047677505038,0.036751505896420206,0.04881297681156022,0.0590775955786515,0.0021719985718420443,0.0028848264400614596,0.00349146110056926,0.059099580244781444,0.019689639227350706,0.026151578815339752,0.03165085388994308,0.5357505426537796,0.622088721391716,0.8262519206045593,0
47,515,2,18209.58067737054,13660.5,10200.0,645.8549002408981,2.960676970850212,0.03546786231291513,0.047279008838688054,0.06331910786675472,0.0025810588850301184,0.0034405768456498664,0.004607843137254902,0.0727717634138402,0.0282818154423513,0.03769993777680173,0.050490196078431374,0.7973927267686745,0.5601446941980257,0.7466783792686944,0
60,825,3,18642.0,14136.5,9764.0,705.9066350460052,0.3263598326359833,0.03786646470582584,0.0499350359032296,0.072296869627817,0.0032185387833923397,0.004244332048243908,0.0061450225317492835,0.08499707613045696,0.044254908271644675,0.05835956566335373,0.08449405981155264,1.1687097967937832,0.5237635446840467,0.6906943019842252,0
64,330,2,19689.999532299582,15134.0,11998.5,701.6955199241638,3.8288768119102907,0.03563715269637761,0.046365502836273546,0.05848193690245979,0.0032503809812191235,0.00422888859521607,0.005334000083343751,0.09120765087244229,0.016759776934411105,0.02180520681908286,0.027503437929741217,0.4702894498110305,0.6093702531743383,0.7928174970265627,0
77,190,2,28574.999942237977,19547.5,16751.0,743.903670668602,3.5433072618806807,0.026033374354237703,0.03805620517552638,0.04440950812898346,0.002694663172551153,0.003939122649955237,0.00459674049310489,0.10350802534795174,0.006649168867334014,0.009719913032357079,0.011342606411557519,0.25540941319624455,0.5862117247195372,0.8569382273948075,0
74,732,4,32130.0,30610.0,26521.0,922.8944424390793,2.0238095238095237,0.02872376104696792,0.030150096126725884,0.034798629102940286,0.0023031434796140678,0.0024175106174452793,0.00279024169526036,0.0801825177367289,0.022782446311858075,0.02391375367526952,0.02760076920176464,0.7931567970714264,0.8254279489573607,0.8664162038549493,0
85,268,4,32779.32526686997,24609.0,20818.5,1149.4600195884705,2.6988773368163312,0.03506661623539361,0.04670892842409161,0.05521339287597427,0.0025930979148588336,0.0034540208866674794,0.004082907029805221,0.07394776551726583,0.00817588519037844,0.010890324677963347,0.01287316569397411,0.23315295480737933,0.6351106934175133,0.845970986224552,0
54,517,1,65025.0,65025.0,53172.5,1622.2741661071777,1.0,0.024948468529137683,0.024948468529137683,0.030509646266532093,0.0008304498269896194,0.0008304498269896194,0.0010155625558324322,0.03328660538901315,0.007950788158400616,0.007950788158400616,0.009723071136395693,0.31868842566888517,0.8177239523260285,0.8177239523260285,0
77,81,1,65025.0,65025.0,52530.5,1656.9777027368546,1.0,0.02548216382524959,0.02548216382524959,0.03154315498114152,0.001184159938485198,0.001184159938485198,0.0014658150978955084,0.04647014855590269,0.001245674740484429,0.001245674740484429,0.001541961336747223,0.048884182247118414,0.8078508266051518,0.8078508266051518,0
45,489,24,14088.475730439415,9706.0,6903.0,688.156415939331,1.6285528224113974,0.048845342044527035,0.0709001046712684,0.0996894706561395,0.003194099976534258,0.004636307438697713,0.00651890482398957,0.06539210992979723,0.034709219745005605,0.05038120750051515,0.07083876575402,0.7105942612371299,0.48997493640035517,0.7112095610962291,0
57,1184,2,16244.12299367995,14120.0,12693.0,624.4234417676926,3.687968011598704,0.03843996022503862,0.04422262335465245,0.04919431511602399,0.0035089613654228553,0.004036827195467422,0.0044906641455920585,0.09128420905954072,0.07288789923966071,0.08385269121813031,0.09327976049791223,1.8961491846753722,0.7813902914265316,0.8989376770538243,0
99,970,14,65025.0,65025.0,45127.0,1916.891478061676,1.0,0.029479299931744345,0.029479299931744345,0.04247770687308432,0.0015224913494809689,0.0015224913494809689,0.0021938085846610676,0.05164611619021172,0.014917339484813533,0.014917339484813533,0.021494892193143794,0.5060276030758118,0.693994617454825,0.693994617454825,0
65,1005,1,65025.0,65025.0,53343.5,1577.0609630346298,1.0,0.024253148220447978,0.024253148220447978,0.02956425737033809,0.0009996155324875047,0.0009996155324875047,0.0012185177200596136,0.04121590827720761,0.015455594002306805,0.015455594002306805,0.018840158594767873,0.6372613510552868,0.8203537101114956,0.8203537101114956,0
59,788,2,19440.0,13045.0,10190.0,619.7056245803833,0.3375,0.031877861346727536,0.04750522227523061,0.06081507601377657,0.0030349794238683126,0.004522805672671521,0.0057899901864573115,0.09520649427694033,0.040534979423868314,0.06040628593330778,0.07733071638861629,1.2715714828852371,0.5241769547325102,0.7811422000766577,0
91,490,2,65025.0,65025.0,51831.5,2063.553384542465,1.0,0.03173476946624322,0.03173476946624322,0.03981272748314182,0.0013994617454825067,0.0013994617454825067,0.00175568910797488,0.04409868951375672,0.007535563244905805,0.007535563244905805,0.0094537105814032,0.23745448199715158,0.7971011149557863,0.7971011149557863,0
61,230,2,20833.0,15001.5,12256.5,641.9310202598572,0.33067729083665337,0.03081318198338488,0.0427911222384333,0.05237474158690141,0.00292804684874958,0.0040662600406626,0.004976951005588871,0.09502578637702672,0.011040176642826286,0.015331800153318002,0.018765552971892464,0.35829394863469094,0.5883214131426103,0.817018298170183,0
52,517,3,19500.0,13770.0,11038.0,639.0020879507065,0.312,0.03276933784362597,0.04640538038857708,0.05789111142876486,0.0026666666666666666,0.003776325344952796,0.004710998369269795,0.08137688589839373,0.02651282051282051,0.03754538852578068,0.04683819532524008,0.8090740386436455,0.5660512820512821,0.80159767610748,0
